time,"Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated engine load value (%)","Calculated instant fuel consumption (km/L)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Intake air temperature (℃)","OBD Module Voltage (V)","Speed (GPS) (km/h)","Throttle position (%)","Vehicle acceleration (m/s²)","Vehicle speed (km/h)",Latitude,Longtitude,
15:57:27.582,,27.1678698562706,,,,44.0424186961666,166.725435439861,,,,,,,,0.22900947685185,57,-0.218670149333775,-78.4929209947586,
15:57:27.644,,,,,,,,,,,,,,25.8823529411765,,,-0.218670149333775,-78.4929209947586,
15:57:27.721,,,,,,,,,,,,12.6,,,,,-0.218670149333775,-78.4929209947586,
15:57:27.737,,,,18.4313725490196,,,,,,,,,,,,,-0.218670149333775,-78.4929209947586,
15:57:27.783,,,,,,,,,2065,2.1,,,,,,,-0.218670149333775,-78.4929209947586,
15:57:27.822,,27.169094908266,,,,44.0462133983332,166.729230142028,,,,,,,,0,57,-0.218670149333775,-78.4929209947586,
15:57:27.881,,,,,,,,,,,,,,25.8823529411765,,,-0.218670149333775,-78.4929209947586,
15:57:27.951,,,,,,,,,,,,12.6,,,,,-0.218670149333775,-78.4929209947586,
15:57:27.967,,,,18.4313725490196,,,,,,,,,,,,,-0.218670149333775,-78.4929209947586,
15:57:28.031,,,,,,,,101,,,,,,,,,-0.218670149333775,-78.4929209947586,
15:57:28.101,,,,,,,,,2023,2,,,,,,,-0.218670149333775,-78.4929209947586,
15:57:28.152,,27.1707250349583,,,,44.0513468452221,166.734363588917,,,,,,,,-0.232575769859987,56,-0.218670149333775,-78.4929209947586,
15:57:28.202,,,,,,,,,,,,,,25.4901960784314,,,-0.218670149333775,-78.4929209947586,
15:57:28.314,2834,,27.5691616817635,,,,,,,,,,56.2680004119873,,,,-0.218670149333775,-78.4929209947586,
15:57:28.318,,,28.0567904068549,,,,,,,,,,56.2680004119873,,,,-0.218739174306393,-78.4930426999927,
15:57:28.319,2834,,27.5691822004896,,,,,,,,,,56.2680004119873,,,,-0.218739174306393,-78.4930426999927,
15:57:28.324,,,,18.4313725490196,,,,,,,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.325,2833.48862628021,,27.5692117718336,,,,,,,,,,56.2696140289307,,,,-0.218739174306393,-78.4930426999927,
15:57:28.326,,,,,,,,,,,,12.5,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.383,,,,,,,,,1993,2,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.430,,27.1720502899457,,,,44.0555934181388,166.738610161834,,,,,,,,-0.479747322842027,55,-0.218739174306393,-78.4930426999927,
15:57:28.482,,,,,,,,,,,,,,25.4901960784314,,,-0.218739174306393,-78.4930426999927,
15:57:28.567,,,,18.8235294117647,,,,,,,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.585,,,,,,,,,,,,12.5,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.626,,,,,,,,101,,,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.682,,,,,,,,,1977,2,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.741,,27.1735366475088,,,,44.0603568260555,166.74337356975,,,,,,,,-0.479187492754086,55,-0.218739174306393,-78.4930426999927,
15:57:28.791,,,,,,,,,,,,,,25.4901960784314,,,-0.218739174306393,-78.4930426999927,
15:57:28.877,,,,,,,,,,,,12.5,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.888,,,,18.8235294117647,,,,,,,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.935,,,,,,,,,1975,2,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:28.972,,27.1746359651052,,,,44.0638799961944,166.746896739889,,,,,,,,-0.482930194797042,55,-0.218739174306393,-78.4930426999927,
15:57:29.023,,,,,,,,,,,,,,25.4901960784314,,,-0.218739174306393,-78.4930426999927,
15:57:29.102,,,,18.4313725490196,,,,,,,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:29.119,,,,,,,,,,,,12.5,,,,,-0.218739174306393,-78.4930426999927,
15:57:29.149,,,,,,,,101,,,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:29.208,,,,,,,,,1971,2,,,,,,,-0.218739174306393,-78.4930426999927,
15:57:29.277,,27.1760392231872,,,,44.0684606766944,166.751477420389,,,,,,,,-0.493514513565989,54,-0.218739174306393,-78.4930426999927,
15:57:29.302,2833,,27.5732935721995,,,,,,,,,,53.279997253418,,,,-0.218739174306393,-78.4930426999927,
15:57:29.305,,,28.0610531648828,,,,,,,,,,53.279997253418,,,,-0.218803966417909,-78.4931639023125,
15:57:29.306,2833,,27.5733110795958,,,,,,,,,,53.279997253418,,,,-0.218803966417909,-78.4931639023125,
15:57:29.309,2833,,27.5733252519617,,,,,,,,,,53.2939498901367,,,,-0.218803966417909,-78.4931639023125,
15:57:29.329,,,,,,,,,,,,,,25.4901960784314,,,-0.218803966417909,-78.4931639023125,
15:57:29.442,,,,,,,,,,,,12.6,,,,,-0.218803966417909,-78.4931639023125,
15:57:29.457,,,,18.4313725490196,,,,,,,,,,,,,-0.218803966417909,-78.4931639023125,
15:57:29.503,,,,,,,,,1969,2,,,,,,,-0.218803966417909,-78.4931639023125,
15:57:29.603,,27.1775378492607,,,,44.0733532461944,166.756369989889,,,,,,,,-0.23663310243811,54,-0.218803966417909,-78.4931639023125,
15:57:29.795,,,,,,,,,,,,,,25.4901960784314,,,-0.218803966417909,-78.4931639023125,
15:57:29.901,,,,,,,,,,,,12.5,,,,,-0.218803966417909,-78.4931639023125,
15:57:29.994,,,,18.0392156862745,,,,,,,,,,,,,-0.218803966417909,-78.4931639023125,
15:57:30.096,,,,,,,,101,,,,,,,,,-0.218803966417909,-78.4931639023125,
15:57:30.202,,,,,,,,,1970,2,,,,,,,-0.218803966417909,-78.4931639023125,
15:57:30.295,,27.1807142726874,,,,44.0837249361944,166.766741679889,,,,,,,,-0.178787362840056,54,-0.218803966417909,-78.4931639023125,
15:57:30.299,2832,,27.5775998302588,,,,,,,,,,54.1439998626709,,,,-0.218803966417909,-78.4931639023125,
15:57:30.303,2832,,28.0655071719054,,,,,,,,,,54.1439998626709,,,,-0.218862891197205,-78.4932873677462,
15:57:30.304,2832,,27.5776217324843,,,,,,,,,,54.1439998626709,,,,-0.218862891197205,-78.4932873677462,
15:57:30.307,2831.31204994303,,27.5776357679935,,,,,,,,,,54.1351215362549,,,,-0.218862891197205,-78.4932873677462,
15:57:30.308,2831.31204994303,,28.0655271729328,,,,,,,,,,54.1351215362549,,,,-0.218862891197205,-78.4932873677462,
15:57:30.398,,,,,,,,,,,,,,25.4901960784314,,,-0.218862891197205,-78.4932873677462,
15:57:30.502,,,,,,,,,,,,12.6,,,,,-0.218862891197205,-78.4932873677462,
15:57:30.614,,,,18.0392156862745,,,,,,,,,,,,,-0.218862891197205,-78.4932873677462,
15:57:30.665,,,,,,,,,1974,2,,,,,,,-0.218862891197205,-78.4932873677462,
15:57:30.723,,27.1827549757001,,,,44.0902689859166,166.773285729611,,,,,,,,,55,-0.218862891197205,-78.4932873677462,
15:57:30.913,,,,,,,,,,,,,,25.4901960784314,,,-0.218862891197205,-78.4932873677462,
15:57:31.011,,,,,,,,,,,,12.6,,,,,-0.218862891197205,-78.4932873677462,
15:57:31.101,,,,18.4313725490196,,,,,,,,,,,,,-0.218862891197205,-78.4932873677462,
15:57:31.152,,,,,,,,101,,,,,,,,,-0.218862891197205,-78.4932873677462,
15:57:31.201,,,,,,,,,1974,2,,,,,,,-0.218862891197205,-78.4932873677462,
15:57:31.254,,27.1852817983869,,,,44.0983732038332,166.781389947528,,,,,,,,0.14054566223719,55,-0.218862891197205,-78.4932873677462,
15:57:31.304,2832,,27.5819438877308,,,,,,,,,,54.179997253418,,,,-0.218862891197205,-78.4932873677462,
15:57:31.310,,,28.0700065488284,,,,,,,,,,54.179997253418,,,,-0.218917457386851,-78.4934116713703,
15:57:31.317,2832,,27.5819986800668,,,,,,,,,,54.179997253418,,,,-0.218917457386851,-78.4934116713703,
15:57:31.322,2830.60119588217,,27.5820205042926,,,,,,,,,,54.1787509918213,,,,-0.218917457386851,-78.4934116713703,
15:57:31.339,,,,,,,,,,,,,,25.4901960784314,,,-0.218917457386851,-78.4934116713703,
15:57:31.487,,,,,,,,,,,,12.6,,,,,-0.218917457386851,-78.4934116713703,
15:57:31.608,,,,18.0392156862745,,,,,,,,,,,,,-0.218917457386851,-78.4934116713703,
15:57:31.723,,,,,,,,,1978,2,,,,,,,-0.218917457386851,-78.4934116713703,
15:57:31.774,,27.187757692598,,,,44.1063155170277,166.789332260723,,,,,,,,0.127996843864064,55,-0.218917457386851,-78.4934116713703,
15:57:31.833,,,,,,,,,,,,,,25.4901960784314,,,-0.218917457386851,-78.4934116713703,
15:57:31.937,,,,,,,,,,,,12.6,,,,,-0.218917457386851,-78.4934116713703,
15:57:31.959,,,,18.0392156862745,,,,,,,,,,,,,-0.218917457386851,-78.4934116713703,
15:57:32.509,,,,,,,,101,,,,,,,,,-0.218917457386851,-78.4934116713703,
15:57:32.551,2832,,27.5873659343116,,,,,,,,,,54.3599979400635,,,,-0.218917457386851,-78.4934116713703,
15:57:32.554,,,28.0756014998773,,,,,,,,,,54.3599979400635,,,,-0.218969634734094,-78.4935354720801,
15:57:32.555,2832,,27.587383266415,,,,,,,,,,54.3599979400635,,,,-0.218969634734094,-78.4935354720801,
15:57:32.557,,,,,,,,,1978,2,,,,,,,-0.218969634734094,-78.4935354720801,
15:57:32.559,2830.10553997231,,27.5874004755913,,,,,,,,,,54.3582504272461,,,,-0.218969634734094,-78.4935354720801,
15:57:32.608,,27.1917286280498,,,,44.1190567620277,166.802073505722,,,,,,,,0.120115216822188,55,-0.218969634734094,-78.4935354720801,
15:57:32.660,,,,,,,,,,,,,,25.4901960784314,,,-0.218969634734094,-78.4935354720801,
15:57:32.743,,,,,,,,,,,,12.5,,,,,-0.218969634734094,-78.4935354720801,
15:57:32.757,,,,18.0392156862745,,,,,,,,,,,,,-0.218969634734094,-78.4935354720801,
15:57:32.825,,,,,,,,,1975,2,,,,,,,-0.218969634734094,-78.4935354720801,
15:57:32.876,,27.1930049628147,,,,44.1231527021666,166.806169445861,,,,,,,,0,55,-0.218969634734094,-78.4935354720801,
15:57:32.924,,,,,,,,,,,,,,25.4901960784314,,,-0.218969634734094,-78.4935354720801,
15:57:33.008,,,,18.0392156862745,,,,,,,,,,,,,-0.218969634734094,-78.4935354720801,
15:57:33.017,,,,,,,,,,,,12.5,,,,,-0.218969634734094,-78.4935354720801,
15:57:33.067,,,,,,,,101,,,,,,,,,-0.218969634734094,-78.4935354720801,
15:57:33.128,,,,,,,,,1979,2,,,,,,,-0.218969634734094,-78.4935354720801,
15:57:33.185,,27.1944778035929,,,,44.1278798177221,166.810896561417,,,,,,,,0,55,-0.218969634734094,-78.4935354720801,
15:57:33.266,,,,,,,,,,,,,,25.4901960784314,,,-0.218969634734094,-78.4935354720801,
15:57:33.301,2832,,27.5906404619342,,,,,,,,,,54.4680004119873,,,,-0.218969634734094,-78.4935354720801,
15:57:33.304,2832,,28.0789844266517,,,,,,,,,,54.4680004119873,,,,-0.219022985547781,-78.4936598595232,
15:57:33.305,2832,,28.0789880599798,,,,,,,,,,54.4680004119873,,,,-0.219022985547781,-78.4936598595232,
15:57:33.308,2829.64260741913,,27.5906714284483,,,,,,,,,,54.4675952911377,,,,-0.219022985547781,-78.4936598595232,
15:57:33.346,,,,,,,,,,,,12.5,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.372,,,,18.0392156862745,,,,,,,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.444,,,,,,,,,1979,2,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.491,,27.1959350087759,,,,44.132557355361,166.815574099056,,,,,,,,0,55,-0.219022985547781,-78.4936598595232,
15:57:33.533,,,,,,,,,,,,,,25.4901960784314,,,-0.219022985547781,-78.4936598595232,
15:57:33.616,,,,18.0392156862745,,,,,,,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.633,,,,,,,,,,,,12.5,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.664,,,,,,,,101,,,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.711,,,,,,,,,1980,2,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.758,,27.1972046038412,,,,44.1366329057777,166.819649649472,,,,,,,,0,55,-0.219022985547781,-78.4936598595232,
15:57:33.808,,,,,,,,,,,,,,25.4901960784314,,,-0.219022985547781,-78.4936598595232,
15:57:33.879,,,,,,,,,,,,12.5,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.881,,,,18.4313725490196,,,,,,,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.931,,,,,,,,,1984,2,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:33.978,,27.1982509808977,,,,44.1399923439721,166.823009087667,,,,,,,,0,55,-0.219022985547781,-78.4936598595232,
15:57:34.027,,,,,,,,,,,,,,25.4901960784314,,,-0.219022985547781,-78.4936598595232,
15:57:34.113,,,,,,,,,,,,12.5,,,,,-0.219022985547781,-78.4936598595232,
15:57:34.123,,,,18.4313725490196,,,,,,,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:34.170,,,,,,,,100,,,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:34.239,,,,,,,,,1985,2,,,,,,,-0.219022985547781,-78.4936598595232,
15:57:34.284,,27.1997074567367,,,,44.1446686211943,166.827685364889,,,,,,,,0,55,-0.219022985547781,-78.4936598595232,
15:57:34.298,,,27.5949847823522,,,,,,,,,,54.3959987640381,,,,-0.219022985547781,-78.4936598595232,
15:57:34.299,2831,,28.4184578300758,,,,,,,,,,54.3959987640381,,,,-0.219022985547781,-78.4936598595232,
15:57:34.302,2831,,28.0834757542065,,,,,,,,,,54.3959987640381,,,,-0.219072354957461,-78.4937843307853,
15:57:34.303,2831,,27.595002415183,,,,,,,,,,54.3959987640381,,,,-0.219072354957461,-78.4937843307853,
15:57:34.306,2829.40298510608,,27.5950182947851,,,,,,,,,,54.3975746154785,,,,-0.219072354957461,-78.4937843307853,
15:57:34.331,,,,,,,,,,,,,,25.4901960784314,,,-0.219072354957461,-78.4937843307853,
15:57:34.421,,,,18.4313725490196,,,,,,,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.443,,,,,,,,,,,,12.5,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.490,,,,,,,,,1983,2,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.548,,27.2009649918035,,,,44.1487067211944,166.831723464889,,,,,,,,0,55,-0.219072354957461,-78.4937843307853,
15:57:34.632,,,,,,,,,,,,,,25.4901960784314,,,-0.219072354957461,-78.4937843307853,
15:57:34.739,,,,,,,,,,,,12.5,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.759,,,,18.0392156862745,,,,,,,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.818,,,,,,,,100,,,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.868,,,,,,,,,1995,2,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:34.928,,27.2027707629633,,,,44.1545057852221,166.837522528917,,,,,,,,0,55,-0.219072354957461,-78.4937843307853,
15:57:34.978,,,,,,,,,,,,,,25.4901960784314,,,-0.219072354957461,-78.4937843307853,
15:57:35.061,,,,18.0392156862745,,,,,,,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:35.081,,,,,,,,,,,,12.5,,,,,-0.219072354957461,-78.4937843307853,
15:57:35.110,,,,,,,,,1992,2,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:35.171,,27.2039251701116,,,,44.1582134589721,166.841230202667,,,,,,,,0,55,-0.219072354957461,-78.4937843307853,
15:57:35.221,,,,,,,,,,,,,,25.4901960784314,,,-0.219072354957461,-78.4937843307853,
15:57:35.293,2831,,27.599312653294,,,,,,,,,,54.3959987640381,,,,-0.219072354957461,-78.4937843307853,
15:57:35.303,,,,18.0392156862745,,,,,,,,,,,,,-0.219072354957461,-78.4937843307853,
15:57:35.334,2831,,27.5994901593703,,,,,,,,,,54.3959987640381,,,,-0.219125538133085,-78.493907880038,
15:57:35.335,,,,,,,,,,,,12.5,,,,,-0.219125538133085,-78.493907880038,
15:57:35.338,2829.01249872095,,27.599510184604,,,,,,,,,,54.3970630645752,,,,-0.219125538133085,-78.493907880038,
15:57:35.351,,,,,,,,100,,,,,,,,,-0.219125538133085,-78.493907880038,
15:57:35.419,,,,,,,,,2001,2,,,,,,,-0.219125538133085,-78.493907880038,
15:57:35.469,,27.2053443088339,,,,44.1627717184166,166.845788462111,,,,,,,,0,55,-0.219125538133085,-78.493907880038,
15:57:35.516,,,,,,,,,,,,,,25.4901960784314,,,-0.219125538133085,-78.493907880038,
15:57:35.592,,,,18.0392156862745,,,,,,,,,,,,,-0.219125538133085,-78.493907880038,
15:57:35.624,,,,,,,,,,,,12.5,,,,,-0.219125538133085,-78.493907880038,
15:57:35.652,,,,,,,,,2003,2,,,,,,,-0.219125538133085,-78.493907880038,
15:57:35.722,,27.2065912509202,,,,44.1667085137499,166.849725257445,,,,,,,,0.236654391498041,56,-0.219125538133085,-78.493907880038,
15:57:35.782,,,,,,,,,,,,,,25.4901960784314,,,-0.219125538133085,-78.493907880038,
15:57:35.868,,,,,,,,,,,,12.5,,,,,-0.219125538133085,-78.493907880038,
15:57:35.901,,,,18.0392156862745,,,,,,,,,,,,,-0.219125538133085,-78.493907880038,
15:57:35.968,,,,,,,,100,,,,,,,,,-0.219125538133085,-78.493907880038,
15:57:36.016,,,,,,,,,2012,2,,,,,,,-0.219125538133085,-78.493907880038,
15:57:36.066,,27.2082866844969,,,,44.1720618493055,166.855078593,,,,,,,,0.244075427781483,56,-0.219125538133085,-78.493907880038,
15:57:36.128,,,,,,,,,,,,,,25.4901960784314,,,-0.219125538133085,-78.493907880038,
15:57:36.202,,,,17.6470588235294,,,,,,,,,,,,,-0.219125538133085,-78.493907880038,
15:57:36.206,,,,,,,,,,,,12.5,,,,,-0.219125538133085,-78.493907880038,
15:57:36.250,,,,,,,,,2014,2,,,,,,,-0.219125538133085,-78.493907880038,
15:57:36.296,,27.2094210000559,,,,44.1756437881943,166.858660531889,,,,,,,,0.246709589793202,56,-0.219125538133085,-78.493907880038,
15:57:36.331,2831,,27.6039316821264,,,,,,,,,,55.0439998626709,,,,-0.219125538133085,-78.493907880038,
15:57:36.334,,,28.0927264993026,,,,,,,,,,55.0439998626709,,,,-0.219182660803199,-78.4940313454717,
15:57:36.335,2831,,28.4274089986109,,,,,,,,,,55.0439998626709,,,,-0.219182660803199,-78.4940313454717,
15:57:36.338,2829.0604873114,,27.6039643501485,,,,,,,,,,55.0427947998047,,,,-0.219182660803199,-78.4940313454717,
15:57:36.351,,,,,,,,,,,,,,25.4901960784314,,,-0.219182660803199,-78.4940313454717,
15:57:36.435,,,,18.0392156862745,,,,,,,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.481,,,,,,,,,,,,12.5,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.485,,,,,,,,100,,,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.522,,,,,,,,,2019,2,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.571,,27.210773768388,,,,44.179916004861,166.862932748556,,,,,,,,0.252035730399799,56,-0.219182660803199,-78.4940313454717,
15:57:36.623,,,,,,,,,,,,,,25.4901960784314,,,-0.219182660803199,-78.4940313454717,
15:57:36.744,,,,,,,,,,,,12.5,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.771,,,,18.0392156862745,,,,,,,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.861,,,,,,,,,2030,2,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:36.951,,27.2126429926954,,,,44.1858198344166,166.868836578111,,,,,,,,0,56,-0.219182660803199,-78.4940313454717,
15:57:37.014,,,,,,,,,,,,,,25.4901960784314,,,-0.219182660803199,-78.4940313454717,
15:57:37.091,,,,,,,,,,,,12.6,,,,,-0.219182660803199,-78.4940313454717,
15:57:37.121,,,,18.0392156862745,,,,,,,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:37.170,,,,,,,,100,,,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:37.216,,,,,,,,,2042,2,,,,,,,-0.219182660803199,-78.4940313454717,
15:57:37.287,,27.2143563393784,,,,44.1911436059166,166.874160349611,,,,,,,,0.22751178010495,57,-0.219182660803199,-78.4940313454717,
15:57:37.308,2830,,27.6084457345142,,,,,,,,,,56.0519989013672,,,,-0.219182660803199,-78.4940313454717,
15:57:37.312,2830,,28.0974022251957,,,,,,,,,,56.0519989013672,,,,-0.219248374924064,-78.4941546432674,
15:57:37.313,2830,,27.6084680218119,,,,,,,,,,56.0519989013672,,,,-0.219248374924064,-78.4941546432674,
15:57:37.319,2828.59426118882,,27.6084946842849,,,,,,,,,,56.0499732971191,,,,-0.219248374924064,-78.4941546432674,
15:57:37.347,,,,,,,,,,,,,,34.9019607843137,,,-0.219248374924064,-78.4941546432674,
15:57:37.444,,,,39.6078431372549,,,,,,,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.460,,,,,,,,,,,,12.6,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.491,,,,,,,,,2085,2.1,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.538,,27.2156382747186,,,,44.1951274150832,166.878144158778,,,,,,,,0.223659151754953,57,-0.219248374924064,-78.4941546432674,
15:57:37.594,,,,,,,,,,,,,,37.6470588235294,,,-0.219248374924064,-78.4941546432674,
15:57:37.679,,,,61.1764705882353,,,,,,,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.682,,,,,,,,,,,,12.5,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.737,,,,,,,,100,,,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.797,,,,,,,,,2109,2.1,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.846,,27.217257552957,,,,44.2000818346943,166.883098578389,,,,,,,,0.435739587555922,58,-0.219248374924064,-78.4941546432674,
15:57:37.894,,,,,,,,,,,,,,31.7647058823529,,,-0.219248374924064,-78.4941546432674,
15:57:37.980,,,,30.9803921568627,,,,,,,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:37.990,,,,,,,,,,,,12.5,,,,,-0.219248374924064,-78.4941546432674,
15:57:38.027,,,,,,,,,2115,2.1,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:38.084,,27.2185092444331,,,,44.2039120660832,166.886928809778,,,,,,,,0.490292435315278,58,-0.219248374924064,-78.4941546432674,
15:57:38.135,,,,,,,,,,,,,,25.0980392156863,,,-0.219248374924064,-78.4941546432674,
15:57:38.212,,,,20.3921568627451,,,,,,,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:38.213,,,,,,,,,,,,12.5,,,,,-0.219248374924064,-78.4941546432674,
15:57:38.270,,,,,,,,100,,,,,,,,,-0.219248374924064,-78.4941546432674,
15:57:38.324,2829,,27.6132988453075,,,,,,,,,,57.0599979400635,,,,-0.219248374924064,-78.4941546432674,
15:57:38.327,,,28.1024244805685,,,,,,2099,2.1,,,57.0599979400635,,,,-0.219323015771806,-78.4942781925201,
15:57:38.328,,,27.6133171068896,,,,,,,,,,57.0599979400635,,,,-0.219323015771806,-78.4942781925201,
15:57:38.329,2829,,,,,,,,,,,,,,,,-0.219323015771806,-78.4942781925201,
15:57:38.330,2829,,28.4367907980265,,,,,,,,,,57.0599979400635,,,,-0.219323015771806,-78.4942781925201,
15:57:38.335,2828.70697804959,,27.6133512953967,,,,,,,,,,57.0538902282715,,,,-0.219323015771806,-78.4942781925201,
15:57:38.911,,27.2230073013959,,,,44.2174752138888,166.900491957584,,,,,,,,0.342007547641446,59,-0.219323015771806,-78.4942781925201,
15:57:38.953,,,,,,,,,,,,,,28.6274509803922,,,-0.219323015771806,-78.4942781925201,
15:57:39.027,,,,,,,,,,,,12.5,,,,,-0.219323015771806,-78.4942781925201,
15:57:39.037,,,,20.7843137254902,,,,,,,,,,,,,-0.219323015771806,-78.4942781925201,
15:57:39.095,,,,,,,,,2145,2.1,,,,,,,-0.219323015771806,-78.4942781925201,
15:57:39.156,,27.2243782173315,,,,44.2215515322221,166.904568275917,,,,,,,,0.51522173144261,60,-0.219323015771806,-78.4942781925201,
15:57:39.216,,,,,,,,,,,,,,27.843137254902,,,-0.219323015771806,-78.4942781925201,
15:57:39.297,2828,,27.6183638269905,,,,,,,,,,59.7240005493164,,,,-0.219323015771806,-78.4942781925201,
15:57:39.301,2828,,28.1076831486578,,,,,,,,,,59.7240005493164,,,,-0.219410480931401,-78.4944005683064,
15:57:39.302,,,27.618391997436,,,,,,,,,,59.7240005493164,,,,-0.219410480931401,-78.4944005683064,
15:57:39.303,2828,,28.4418750051877,,,,,,,,,,59.7240005493164,,,,-0.219410480931401,-78.4944005683064,
15:57:39.306,2828.4099911319,,27.6184114721599,,,,,,,,,,59.7150672912598,,,,-0.219410480931401,-78.4944005683064,
15:57:39.331,,,,,,,,,,,,12.5,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.363,,,,20.7843137254902,,,,,,,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.421,,,,,,,,100,,,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.469,,,,,,,,,2177,2.2,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.527,,27.2264571168275,,,,44.2277335888888,166.910750332584,,,,,,,,0.330525794351981,60,-0.219410480931401,-78.4944005683064,
15:57:39.585,,,,,,,,,,,,,,28.2352941176471,,,-0.219410480931401,-78.4944005683064,
15:57:39.680,,,,21.1764705882353,,,,,,,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.699,,,,,,,,,,,,12.4,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.738,,,,,,,,,2201,2.2,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.796,,27.2280090240589,,,,44.232287064361,166.915303808056,,,,,,,,0.486791203044291,61,-0.219410480931401,-78.4944005683064,
15:57:39.844,,,,,,,,,,,,,,28.2352941176471,,,-0.219410480931401,-78.4944005683064,
15:57:39.928,,,,20.7843137254902,,,,,,,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.942,,,,,,,,,,,,12.5,,,,,-0.219410480931401,-78.4944005683064,
15:57:39.976,,,,,,,,99,,,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:40.025,,,,,,,,,2208,2.2,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:40.087,,27.229690122902,,,,44.2372201580832,166.920236901778,,,,,,,,0.472662791209909,61,-0.219410480931401,-78.4944005683064,
15:57:40.137,,,,,,,,,,,,,,28.2352941176471,,,-0.219410480931401,-78.4944005683064,
15:57:40.212,,,,21.1764705882353,,,,,,,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:40.247,,,,,,,,,,,,12.5,,,,,-0.219410480931401,-78.4944005683064,
15:57:40.252,,,,,,,,,2222,2.2,,,,,,,-0.219410480931401,-78.4944005683064,
15:57:40.299,,27.2309534649412,,,,44.2408799509166,166.923896694611,,,,,,,,0.485900503611577,62,-0.219410480931401,-78.4944005683064,
15:57:40.302,2827,,27.6238156435477,,,,,,,,,,61.0559967041016,,,,-0.219410480931401,-78.4944005683064,
15:57:40.308,2827,,28.1133459387782,,,,,,,,,,61.0559967041016,,,,-0.219505447894335,-78.4945223573595,
15:57:40.315,2827.29397839604,,27.6238867744277,,,,,,,,,,61.0522338867188,,,,-0.219505447894335,-78.4945223573595,
